x;y;layer1;layer2;voltage1;voltage2;current
1060.69;1998.37;LAYER_2;BOTTOM_LAYER;0.000214556;0.000214595;-0.000193792
1071.34;1842.04;TOP_LAYER;LAYER_1;0.000211246;0.000211104;0.00108727
1071.34;1842.04;LAYER_1;LAYER_2;0.000211104;0.000210321;0.00108727
1071.34;1842.04;LAYER_2;BOTTOM_LAYER;0.000210321;0.000210114;0.00157703
1071.34;1881.41;TOP_LAYER;LAYER_1;0.000211739;0.000211702;0.000278881
1071.34;1881.41;LAYER_1;LAYER_2;0.000211702;0.000211501;0.000278881
1071.34;1881.41;LAYER_2;BOTTOM_LAYER;0.000211501;0.000211445;0.000428601
1079.56;1377.14;TOP_LAYER;LAYER_1;0.00018577;0.000185841;-0.000170943
1079.56;1377.14;LAYER_1;LAYER_2;0.000185841;0.000186235;-0.000170943
1079.56;1377.14;LAYER_2;BOTTOM_LAYER;0.000186235;0.000186187;0.00011371
1079.56;1412.57;TOP_LAYER;LAYER_1;0.00018577;0.000185841;-0.000170943
1079.56;1412.57;LAYER_1;LAYER_2;0.000185841;0.000186235;-0.000170943
1079.56;1412.57;LAYER_2;BOTTOM_LAYER;0.000186235;0.000186187;0.00011371
1091.03;2105.82;TOP_LAYER;LAYER_1;0.000215213;0.000215396;-0.00139874
1091.03;2105.82;LAYER_1;LAYER_2;0.000215396;0.000216404;-0.00139874
1091.03;2105.82;LAYER_2;BOTTOM_LAYER;0.000216404;0.000216494;-0.000688554
1092.18;1998.37;TOP_LAYER;LAYER_1;0.000213038;0.000213158;-0.000601593
1092.18;1998.37;LAYER_1;LAYER_2;0.000213158;0.000213818;-0.000601593
1092.18;1998.37;LAYER_2;BOTTOM_LAYER;0.000213818;0.00021384;-0.000110029
1110.71;523.144;TOP_LAYER;LAYER_1;0.000134889;0.000135487;-0.00456627
1110.71;523.144;LAYER_1;LAYER_2;0.000135487;0.000138776;-0.00456627
1110.71;523.144;LAYER_2;BOTTOM_LAYER;0.000138776;0.000139117;-0.00261168
1110.71;582.2;TOP_LAYER;LAYER_1;0.000134796;0.000135481;-0.00523427
1110.71;582.2;LAYER_1;LAYER_2;0.000135481;0.000139252;-0.00523427
1110.71;582.2;LAYER_2;BOTTOM_LAYER;0.000139252;0.000139632;-0.0029106
1110.71;641.255;TOP_LAYER;LAYER_1;0.000134285;0.000135163;-0.00671353
1110.71;641.255;LAYER_1;LAYER_2;0.000135163;0.000139999;-0.00671353
1110.71;641.255;LAYER_2;BOTTOM_LAYER;0.000139999;0.00014039;-0.00299059
1110.71;1881.41;TOP_LAYER;LAYER_1;0.000211131;0.000211108;0.000169245
1110.71;1881.41;LAYER_1;LAYER_2;0.000211108;0.000210986;0.000169245
1110.71;1881.41;LAYER_2;BOTTOM_LAYER;0.000210986;0.000210741;0.00187522
1110.71;2141.25;TOP_LAYER;LAYER_1;0.000215697;0.000215943;-0.00188403
1110.71;2141.25;LAYER_1;LAYER_2;0.000215943;0.0002173;-0.00188403
1110.71;2141.25;LAYER_2;BOTTOM_LAYER;0.0002173;0.000217388;-0.000673426
1118.39;1620.42;TOP_LAYER;LAYER_1;0.000440078;0.000440078;-0
